"Country","Year","dRGDP","debtgdp","lag.dRGDP","lag.debtgdp"
"Ireland",2002,6.5,27.9144673880316,5.7,30.9440061610583
"Ireland",2003,4.4,26.9106308189293,6.5,27.9144673880316
"Ireland",2004,4.6,25.3833519282964,4.4,26.9106308189293
"Ireland",2005,6.2,23.5559104674034,4.6,25.3833519282964
"Ireland",2006,5.4,20.3197610884445,6.2,23.5559104674034
"Ireland",2007,6,19.7938425892705,5.4,20.3197610884445
"Ireland",2008,-3,27.7191815575867,6,19.7938425892705
"Ireland",2009,-7.5,44.3713662790698,-3,27.7191815575867
"Italy",1952,7.4851076312108,26.8738115816768,7.46558193953575,26.5700708162505
"Italy",1953,7.21472019145486,26.7213755373193,7.4851076312108,26.8738115816768
"Italy",1954,5.18679511278195,28.6489658207423,7.21472019145486,26.7213755373193
"Italy",1955,5.8194188492396,28.3222458754657,5.18679511278195,28.6489658207423
"Italy",1956,4.53408036448553,27.9645476772616,5.8194188492396,28.3222458754657
"Italy",1957,5.90368491243127,27.5308852832337,4.53408036448553,27.9645476772616
"Italy",1958,5.34695628684474,27.0056197646061,5.90368491243127,27.5308852832337
"Italy",1959,6.22756342574438,26.6992860352489,5.34695628684474,27.0056197646061
"Italy",1960,5.42194549656203,24.6977205153617,6.22756342574438,26.6992860352489
"Italy",1961,8.42175088642034,21.7431228206122,5.42194549656203,24.6977205153617
"Italy",1962,7.79708812641309,20.759707566039,8.42175088642034,21.7431228206122
"Italy",1963,7.12306034606942,18.2679512268553,7.79708812641309,20.759707566039
"Italy",1964,3.90267386007284,17.9521452145215,7.12306034606942,18.2679512268553
"Italy",1965,2.24857829903218,17.8626929761783,3.90267386007284,17.9521452145215
"Italy",1966,5.21973570958432,16.6599713776394,2.24857829903218,17.8626929761783
"Italy",1967,7.11988047319909,14.2633451957295,5.21973570958432,16.6599713776394
"Italy",1968,8.36193265533474,16.0459770114943,7.11988047319909,14.2633451957295
"Italy",1969,5.71837782042939,15.9934235976789,8.36193265533474,16.0459770114943
"Italy",1970,2.24585384598794,14.4022663562856,5.71837782042939,15.9934235976789
"Italy",1971,1.89432144596611,16.3769757384699,2.24585384598794,14.4022663562856
"Italy",1972,2.92593882025274,18.6433600775778,1.89432144596611,16.3769757384699
"Italy",1973,6.54193475251996,20.1985997393275,2.92593882025274,18.6433600775778
"Italy",1974,4.68961564269204,22.6748078607267,6.54193475251996,20.1985997393275
"Italy",1975,-2.14641662841781,27.6369806501603,4.68961564269204,22.6748078607267
"Italy",1976,6.49824272212227,29.992172412611,-2.14641662841781,27.6369806501603
"Italy",1977,2.88971697415756,32.7933728055531,6.49824272212227,29.992172412611
"Italy",1978,3.72813052278829,46.6471860347054,2.88971697415756,32.7933728055531
"Italy",1979,5.67285782925124,45.7606465691847,3.72813052278829,46.6471860347054
"Italy",1980,-1.414,45.6256048450036,5.67285782925124,45.7606465691847
"Italy",1981,0.781,52.8589272083825,-1.414,45.6256048450036
"Italy",1982,0.668,58.4786750426646,0.781,52.8589272083825
"Italy",1983,0.913,64.3068582425684,0.668,58.4786750426646
"Italy",1984,3.226,66.4556456169265,0.913,64.3068582425684
"Italy",1985,2.798,61.9725457141383,3.226,66.4556456169265
"Italy",1986,2.86,67.1018992978972,2.798,61.9725457141383
"Italy",1987,3.192,70.8155818410231,2.86,67.1018992978972
"Italy",1988,4.194,73.7074960652978,3.192,70.8155818410231
"Italy",1989,3.388,76.6745765827491,4.194,73.7074960652978
"Italy",1990,2.053,78.9842750391799,3.388,76.6745765827491
"Italy",1991,1.534,81.9491201888037,2.053,78.9842750391799
"Italy",1992,0.773,85.4432635479032,1.534,81.9491201888037
"Italy",1993,-0.888,95.1402305432455,0.773,85.4432635479032
"Italy",1994,2.152,104.801115635371,-0.888,95.1402305432455
"Italy",1995,2.827,104.288665976122,2.152,104.801115635371
"Italy",1996,1.095,103.77586721411,2.827,104.288665976122
"Italy",1997,1.872,101.150834687546,1.095,103.77586721411
"Italy",1998,1.401,99.743655266732,1.872,101.150834687546
"Italy",1999,1.464,97.8009741901711,1.401,99.743655266732
"Italy",2000,3.693,95.1171225630951,1.464,97.8009741901711
"Italy",2001,1.818,91.7101669803388,3.693,95.1171225630951
"Italy",2002,0.454,88.2419338650278,1.818,91.7101669803388
"Italy",2003,-0.017,86.6571086232074,0.454,88.2419338650278
"Italy",2004,1.532,85.1037347380222,-0.017,86.6571086232074
"Italy",2005,0.656,84.8582372611019,1.532,85.1037347380222
"Italy",2006,2.036,84.621177745762,0.656,84.8582372611019
"Italy",2007,1.564,83.4073997359087,2.036,84.621177745762
"Italy",2008,-1.04,86.2595723299242,1.564,83.4073997359087
"Italy",2009,-5.145,97.135118206495,-1.04,86.2595723299242
"Japan",1957,7.32824619996182,8.93583710157207,6.20152665914178,10.6158752732907
"Japan",1958,6.39535957113628,9.32083582503488,7.32824619996182,8.93583710157207
"Japan",1959,8.3429692811767,9.49918500716436,6.39535957113628,9.32083582503488
"Japan",1960,11.2621178279494,8.37169341086966,8.3429692811767,9.49918500716436
"Japan",1961,9.99769677522357,6.32454684146562,11.2621178279494,8.37169341086966
