"Country","Year","Infl","dRGDP","debtgdp","lag.debtgdp1","lag.dRGDP1","lag.debtgdp2","lag.dRGDP2","lag.debtgdp3","lag.dRGDP3"
"Netherlands",2008,NA,1.99580842581708,50.2951082678982,37.9837654572823,3.61311574886765,39.1695173782339,3.39426640554628,42.948382082831,2.04650014176873
"Netherlands",2009,NA,-4.17271616179016,50.4754848763113,50.2951082678982,1.99580842581708,37.9837654572823,3.61311574886765,39.1695173782339,3.39426640554628
"New Zealand",1946,0.409769,7.71131982204647,134.014453584019,NA,NA,NA,NA,NA,NA
"New Zealand",1947,5.453982,11.9320789352914,120.429771784232,134.014453584019,7.71131982204647,NA,NA,NA,NA
"New Zealand",1948,8.189376,-9.92209922099221,117.20595959596,120.429771784232,11.9320789352914,134.014453584019,7.71131982204647,NA,NA
"New Zealand",1949,1.944453,10.7874374146564,111.486269196025,117.20595959596,-9.92209922099221,120.429771784232,11.9320789352914,134.014453584019,7.71131982204647
"New Zealand",1950,6.891073,14.6759487665158,87.6529119318182,111.486269196025,10.7874374146564,117.20595959596,-9.92209922099221,120.429771784232,11.9320789352914
"New Zealand",1951,11.413115,-7.63510163609321,91.7511309115833,87.6529119318182,14.6759487665158,111.486269196025,10.7874374146564,117.20595959596,-9.92209922099221
"New Zealand",1952,6.721513,4.34782608695652,85.831609947644,91.7511309115833,-7.63510163609321,87.6529119318182,14.6759487665158,111.486269196025,10.7874374146564
"New Zealand",1953,4.916231,3.42078189300412,79.2638461538461,85.831609947644,4.34782608695652,91.7511309115833,-7.63510163609321,87.6529119318182,14.6759487665158
"New Zealand",1954,3.470316,13.7652325292216,75.2755993606819,79.2638461538461,3.42078189300412,85.831609947644,4.34782608695652,91.7511309115833,-7.63510163609321
"New Zealand",1955,2.749981,1.86359164936059,73.8437594744821,75.2755993606819,13.7652325292216,79.2638461538461,3.42078189300412,85.831609947644,4.34782608695652
"New Zealand",1956,3.544891,5.18268147432803,70.7604427333975,73.8437594744821,1.86359164936059,75.2755993606819,13.7652325292216,79.2638461538461,3.42078189300412
"New Zealand",1957,1.831888,2.85641418005611,68.0556404494382,70.7604427333975,5.18268147432803,73.8437594744821,1.86359164936059,75.2755993606819,13.7652325292216
