fips	year	incum_vote	prev_incum	all_current_irelief
12013	1996	43.15000153	36.36000061	0
12013	2000	41.65000153	43.15000153	0.394794136
12013	2004	63.41999817	55.52999878	4.599718571
12015	1988	63.98060226	70.8529892	0
12015	1992	39.16999817	63.98060226	0
12015	1996	43.02999878	36.90999985	0
12015	2000	44.31999969	43.02999878	0
12015	2004	55.68000031	52.95999908	2.548995972
12017	1988	62.9503479	66.47457886	0
12017	1992	36.68000031	62.9503479	0
12017	1996	44.43999863	35.61999893	0
12017	2000	44.61999893	44.43999863	0
12017	2004	56.86000061	52.04000092	2.302662134
12019	1988	76.66755676	79.71544647	0
12019	1992	57.95000076	76.66755676	0
12019	1996	28.15999985	23.32999992	0
12019	2000	25.51000023	28.15999985	0
12019	2004	76.16999817	72.76999664	0.929247975
12021	1988	74.87495422	78.74961853	0
12021	1992	53.43999863	74.87495422	0
12021	1996	31.96999931	26.12999916	0.622790158
12021	2000	32.47000122	31.96999931	0.004966243
12021	2004	64.98999786	65.58999634	1.268282294
12023	1988	65.13091278	67.41108704	0
12023	1992	43.40999985	65.13091278	0
12023	1996	40.97999954	36.97000122	0
12023	2000	38.08000183	40.97999954	1.138749957
12023	2004	67.05999756	59.24000168	3.317239285
12025	1988	55.26337814	59.16595078	0
12025	1992	43.18999863	55.26337814	0
12025	1996	57.34000015	46.72999954	2.932873726
12025	2000	52.56999969	57.34000015	0.014600727
12025	2004	46.61000061	46.29000092	2.412789822
12025	2004	46.61000061	46.29000092	2.412789822
12027	1988	65.64047241	67.63922119	0
12027	1992	41.31999969	65.64047241	0
12027	1996	43.00999832	35.61999893	0
12027	2000	42.5	43.00999832	0
12027	2004	58.09000015	54.49000168	2.766250134
12029	1988	59.78804779	64.29405212	0
12029	1992	32.04000092	59.78804779	0
12029	1996	45.63000107	42.41999817	0
12029	2000	39.13000107	45.63000107	0
12029	2004	68.83000183	57.79999924	4.529925823
12031	1988	62.7912674	62.41740417	0
12031	1992	49.47000122	62.7912674	0
12031	1996	44.20000076	36.84999847	0
12031	2000	40.75999832	44.20000076	0
12031	2004	57.77999878	57.47000122	0.207073808
12033	1988	68.04840088	71.31556702	0
12033	1992	50.24000168	68.04840088	0.032737877
12033	1996	35.06000137	30.45000076	0
12033	2000	35.09999847	35.06000137	0.054501411
12033	2004	65.30000305	62.59999847	2.027491808
12035	1988	60.32276154	62.07985687	0
12035	1992	38.18999863	60.32276154	0
12035	1996	47.74000168	40.91999817	0
12035	2000	51.25999832	47.74000168	0.314415723
12035	2004	51.02000046	46.52000046	3.484493017
12037	1988	58.51942444	67.04957581	0
12037	1992	37.99000168	58.51942444	0
12037	1996	45.86000061	35.04999924	0
12037	2000	44.06000137	45.86000061	0
12037	2004	58.54000092	52.84000015	0
12039	1988	47.6425209	43.95246887	0
12039	1992	27.62000084	47.6425209	0
12039	1996	66.25	58.95999908	0
12039	2000	66.09999847	66.25	0
12039	2004	29.79999924	32.36999893	1.960240126
12041	1988	61.58698654	66.1518631	0
12041	1992	34.72999954	61.58698654	0
12041	1996	41.40000153	37.61999893	0
12041	2000	35.40000153	41.40000153	0
12041	2004	70.36000061	61.16999817	5.059816837
12043	1988	59.66062546	64.99836731	0
12043	1992	35.11999893	59.66062546	0.090993017
12043	1996	44.59000015	38.68000031	0
12043	2000	42.84999847	44.59000015	0
12043	2004	58.33000183	54.70999908	3.673447847
12045	1988	62.43842316	66.69777679	0
12045	1992	45.29000092	62.43842316	0
12045	1996	41.38999939	33.11000061	0
12045	2000	39.00999832	41.38999939	0
12045	2004	66.02999878	57.77999878	3.271945953
12047	1988	60.7184906	57.82661057	0
12047	1992	37.63999939	60.7184906	0
12047	1996	47.24000168	43.54000092	0
12047	2000	43.43999863	47.24000168	0.429046243
12047	2004	54.97000122	54.13999939	3.447700977
12049	1988	66.96099854	72.06256866	0
12049	1992	45.08000183	66.96099854	0
12049	1996	38.95000076	31.37000084	0
12049	2000	37.52999878	38.95000076	2.396980286
12049	2004	69.65000153	60.40000153	4.203825474
12051	1988	65.70008087	69.15316772	0
12051	1992	40.90999985	65.70008087	0
12051	1996	43.65999985	33.56999969	0
12051	2000	39.81000137	43.65999985	0
12051	2004	58.90000153	58.31999969	3.529627085
12053	1988	57.4966774	63.54406357	0
12053	1992	36.47000122	57.4966774	0
12053	1996	49.11999893	39.06000137	0
12053	2000	50.04999924	49.11999893	0.167977586
12053	2004	52.93000031	46.99000168	1.91923058
12055	1988	67.05023956	69.52815247	0
12055	1992	44.75999832	67.05023956	0
12055	1996	42.27000046	34.68999863	0
12055	2000	40.31000137	42.27000046	0.959317803
12055	2004	62.36000061	57.49000168	2.943171024
12057	1988	59.88887787	64.66864014	0
12057	1992	42.06999969	59.88887787	0
12057	1996	46.79999924	37.13000107	0
12057	2000	47.06000137	46.79999924	0.138945997
12057	2004	53.00999832	50.16999817	2.059839487
12059	1988	71.61016846	78.6987381	0
12059	1992	48.95999908	71.61016846	1.865902543
12059	1996	33.97999954	28.75	0
12059	2000	29.44000053	33.97999954	0
12059	2004	77.25	67.76000214	5.04304409
12061	1988	69.70820618	73.08023834	0
12061	1992	43.54000092	69.70820618	0
12061	1996	37.24000168	28.12000084	0
12061	2000	39.84000015	37.24000168	0
12061	2004	60.15000153	57.70999908	2.646004677
12063	1988	62.19936371	64.70001984	0
12063	1992	45.81999969	62.19936371	0
12063	1996	42.97999954	37.34999847	0
12063	2000	42.13000107	42.97999954	0.523833156
12063	2004	61.20000076	56.06000137	5.641839504
12065	1988	52.88767624	52.16178513	0
12065	1992	32.18999863	52.88767624	0
12065	1996	52.90000153	48.54999924	0
12065	2000	53.88999939	52.90000153	1.040898204
12065	2004	44.09999847	43.90999985	3.528576851
12067	1988	66.40732574	63.70526505	0
12067	1992	41.15000153	66.40732574	0
12067	1996	35.70000076	34.34000015	0
12067	2000	31.5	35.70000076	0.682259083
12067	2004	73.98000336	66.66999817	4.530480862
12069	1988	68.39954376	74.28853607	0
12069	1992	44.16999817	68.39954376	0
12069	1996	40.25	33.24000168	0.186339781
12069	2000	41.27000046	40.25	0
12069	2004	60.02000046	56.43999863	2.45932889
12071	1988	67.71033478	73.88508606	0
12071	1992	44.24000168	67.71033478	0
12071	1996	39.59000015	32.31999969	0
12071	2000	39.90000153	39.59000015	0.193384379
12071	2004	59.90999985	57.56999969	1.67176187
12073	1988	51.3911438	54.99954605	2.960297585
12073	1992	32.86999893	51.3911438	0.056832217
12073	1996	54.59000015	49.11999893	5.71471405
12073	2000	59.56999969	54.59000015	5.010146141
12073	2004	37.84999847	37.88000107	5.422523975
12075	1988	59.75429535	64.18513489	0
12075	1992	34.70999908	59.75429535	0
12075	1996	44.63000107	39.59000015	0
12075	2000	42.41999817	44.63000107	0
12075	2004	62.52000046	53.90000153	5.093190193
12077	1988	65.27331543	68.44660187	0
12077	1992	43.70999908	65.27331543	0
12077	1996	40.11000061	31.82999992	0
12077	2000	42.20000076	40.11000061	0
12077	2004	63.79000092	54.65000153	1.206745028
12079	1988	56.59085846	57.29674911	0
12079	1992	34.38000107	56.59085846	1.166088581
12079	1996	50.00999832	45.36000061	0
12079	2000	48.90999985	50.00999832	0
12079	2004	50.47000122	49.29999924	2.956505299
12081	1988	65.52942657	72.75323486	0
12081	1992	42.63000107	65.52942657	0
12081	1996	43.24000168	33.77000046	0
12081	2000	44.61999893	43.24000168	0.178452343
12081	2004	56.61999893	52.58000183	1.395985723
12083	1988	66.38035583	69.9681778	0
12083	1992	40.74000168	66.38035583	0
12083	1996	41.08000183	35.43999863	0
12083	2000	43.38000107	41.08000183	0
12083	2004	58.18999863	53.56000137	3.14750886
12085	1988	72.60172272	76.27946472	0
12085	1992	46.63000107	72.60172272	0
12085	1996	38.15999985	27.82999992	0
12085	2000	42.93000031	38.15999985	0
12085	2004	57.09000015	54.77999878	2.296803713
12087	1988	60.32190704	67.72547913	0
12087	1992	34.38000107	60.32190704	0
12087	1996	46.86000061	36.29999924	0
12087	2000	48.63999939	46.86000061	0
12087	2004	49.24000168	47.38999939	0
12089	1988	66.59244537	69.75876617	0
12089	1992	51.54000092	66.59244537	0
12089	1996	34.38000107	30.28000069	0
12089	2000	29.22999954	34.38000107	0
12089	2004	72.63999939	68.98000336	0.967336833
12091	1988	80.03844452	83.51331329	0
12091	1992	53.13000107	80.03844452	0.193080291
12091	1996	26.11000061	19.48999977	0
12091	2000	23.97999954	26.11000061	0.961587787
12091	2004	77.65000153	73.69999695	2.139493704
12093	1988	60.78808975	66.65168762	0
12093	1992	35.20000076	60.78808975	0.258435309
12093	1996	48.54999924	36.47999954	0
12093	2000	46.56000137	48.54999924	1.546346903
12093	2004	57.24000168	51.31999969	3.32574296
12095	1988	67.85726929	71.39105988	0
12095	1992	45.90000153	67.85726929	0
12095	1996	45.65999985	34.88999939	0
12095	2000	50.06000137	45.65999985	0
12095	2004	49.61999893	48.02000046	1.486150265
12097	1988	68.05072784	73.45075989	0
12097	1992	42.29000092	68.05072784	0
12097	1996	47.04999924	33.15999985	0
12097	2000	50.63000107	47.04999924	0.153526112
12097	2004	52.45000076	47.09000015	3.432191372
12099	1988	55.46625137	61.66783905	0
12099	1992	34.63000107	55.46625137	0
12099	1996	58.06000137	46.36000061	0
12099	2000	62.27000046	58.06000137	0
12099	2004	39.04999924	35.31000137	1.275135159
12101	1988	55.59088135	61.91954422	0
12101	1992	35.11000061	55.59088135	0
12101	1996	49.79999924	39.08000183	0
12101	2000	48.74000168	49.79999924	0.16767323
12101	2004	54.06999969	48.04999924	2.237266541
12103	1988	57.76308823	65.16252899	0
12103	1992	37.63000107	57.76308823	0
12103	1996	49.09999847	37.95999908	0
12103	2000	50.34999847	49.09999847	0
12103	2004	49.56000137	46.38000107	0
12105	1988	66.44605255	70.33159637	0
12105	1992	45.20999908	66.44605255	0
12105	1996	44.45000076	35.25999832	0
12105	2000	44.59999847	44.45000076	0
12105	2004	58.61000061	53.54999924	1.876603365
12107	1988	57.24134445	59.36558914	0
12107	1992	34.72000122	57.24134445	0
12107	1996	47.75	41.72999954	0
12107	2000	46.15000153	47.75	0.138886869
12107	2004	59.11999893	51.27999878	2.61610651
12109	1988	70.16857147	71.26198578	0
12109	1992	50.49000168	70.16857147	0
12109	1996	34.43000031	30.73999977	0
12109	2000	32.09999847	34.43000031	0
12109	2004	68.59999847	65.09999847	1.836332917
12111	1988	64.51084137	68.36860657	0
12111	1992	35.75999832	64.51084137	0
12111	1996	48.93999863	34.99000168	0
12111	2000	53.29000092	48.93999863	0
12111	2004	47.56000137	44.5	0.502771497
12113	1988	77.87831879	82.04089355	0
12113	1992	52.90000153	77.87831879	0.277121812
12113	1996	25.79000092	20	0
12113	2000	25.44000053	25.79000092	0.933795393
12113	2004	77.34999847	72.08999634	3.314329147
12115	1988	66.40022278	74.15283203	0
12115	1992	42.75999832	66.40022278	0
12115	1996	42.72999954	34.88999939	0
12115	2000	45.27000046	42.72999954	0.620393038
12115	2004	53.50999832	51.63000107	0.508023322
12117	1988	72.19293976	75.911026	0
12117	1992	48.56999969	72.19293976	0
12117	1996	39.20999908	30.32999992	0
12117	2000	42.99000168	39.20999908	0.06386134
12117	2004	58.09999847	54.97999954	0.424034804
12119	1988	59.98383331	64.3319931	0
12119	1992	35.40999985	59.98383331	0
12119	1996	45.56000137	40.77000046	0
12119	2000	43.29000092	45.56000137	0
12119	2004	62.18000031	54.47999954	4.963557243
12121	1988	64.27318573	68.56820679	0
12121	1992	40.22999954	64.27318573	0
12121	1996	36.88000107	35.06000137	0
12121	2000	32.70999908	36.88000107	1.011733651
12121	2004	70.58000183	64.26999664	4.006513119
12123	1988	69.05532074	69.98266602	0
12123	1992	37.34000015	69.05532074	0
12123	1996	44.79999924	35.59999847	0
12123	2000	38.90999985	44.79999924	0.401258409
12123	2004	63.70999908	59.58000183	0
12125	1988	69.98722839	70.27658844	0
12125	1992	43.29000092	69.98722839	0
12125	1996	40.09000015	34.95000076	0
12125	2000	36.77000046	40.09000015	0.683447778
12125	2004	72.63999939	60.95000076	3.697337151
12127	1988	56.55882645	60.93001938	0
12127	1992	38.04999924	56.55882645	0
12127	1996	49.27999878	41.93999863	0
12127	2000	52.97999954	49.27999878	0.222926691
12127	2004	48.88999939	44.84000015	0.629619658
12129	1988	65.72320557	67.74901581	0
12129	1992	38.52000046	65.72320557	0
12129	1996	42.63000107	34.54999924	0
12129	2000	44.70000076	42.63000107	0
12129	2004	57.61000061	52.54000092	0.577704847
12131	1988	69.30052185	74.0056076	0
12131	1992	42.25	69.30052185	1.307664752
12131	1996	34.41999817	28.69000053	0
12131	2000	30.79999924	34.41999817	1.585303783
12131	2004	73.22000122	66.5	3.585777998
12133	1988	66.63619995	70.62068939	0
12133	1992	46.93999863	66.63619995	0
12133	1996	38.06000137	32.31999969	0
12133	2000	34.86999893	38.06000137	0
12133	2004	71.08999634	62.22999954	3.787049294
13001	1988	61.74110031	59.93452072	0
13001	1992	41.70999908	61.74110031	0
13001	1996	40.59999847	40.72999954	0
13001	2000	34.31999969	40.59999847	0
13001	2004	70.55000305	64.59999847	4.547668934
13003	1988	55.60493851	51.16530991	0
13003	1992	35.65000153	55.60493851	0
13003	1996	45.06999969	48.33000183	0
13003	2000	39.63999939	45.06999969	1.348332644
13003	2004	67.44999695	59.29999924	5.162257671
13005	1988	64.12944031	63.77331543	0
13005	1992	39.00999832	64.12944031	0
13005	1996	40.50999832	42.66999817	0
13005	2000	31.92000008	40.50999832	0
13005	2004	75.23999786	67.11000061	5.623304367
13007	1988	46.66172028	49.4143486	0
13007	1992	26.62999916	46.66172028	0
13007	1996	64.75	58.86000061	1.281705379
13007	2000	58.79000092	64.75	0.788549602
13007	2004	46.54000092	40.49000168	6.817646027
13009	1988	59.04550552	59.73876572	0
13009	1992	36.15999985	59.04550552	0
13009	1996	51.22999954	49.31000137	0
13009	2000	48.59999847	51.22999954	0
13009	2004	52.95000076	49.81999969	1.502262235
13011	1988	61.58016968	59.30321503	0.355195135
13011	1992	42.25	61.58016968	1.548274279
13011	1996	37.68000031	41.68000031	0
13011	2000	26.90999985	37.68000031	0
13011	2004	78.86000061	70.63999939	4.109736919
13013	1988	65.64144897	63.52850723	0
13013	1992	43.36000061	65.64144897	0.951094389
13013	1996	37.97000122	39.97999954	0
13013	2000	30.21999931	37.97000122	0.325593948
13013	2004	76.19000244	65.48999786	2.858926058
13015	1988	61.62986755	59.7778511	0
13015	1992	45.56999969	61.62986755	0.05970649
13015	1996	38.02000046	39.29000092	0.628777504
13015	2000	32.95999908	38.02000046	0
13015	2004	73.69000244	64.62000275	2.473374844
13017	1988	51.17406845	55.44103622	0
13017	1992	33.06000137	51.17406845	0
13017	1996	53.77000046	52.59999847	0
13017	2000	47.93000031	53.77000046	0
13017	2004	60.13000107	51.08000183	4.001022816
13019	1988	59.35672379	58.91758728	0
13019	1992	36.02999878	59.35672379	0
13019	1996	45.41999817	46.29000092	0
13019	2000	37.18999863	45.41999817	0.619695246
13019	2004	69.95999908	61.63000107	6.141654015
13021	1988	49.95720291	47.76963043	0
13021	1992	36.72000122	49.95720291	0
13021	1996	53.52999878	51.93000031	0.146231577
13021	2000	50.22000122	53.52999878	0.025041465
13021	2004	48.66999817	48.36000061	0.847336113
13023	1988	62.14149094	56.61830139	1.022312641
13023	1992	39.68999863	62.14149094	0
13023	1996	41.25999832	43.22999954	0
13023	2000	33.95999908	41.25999832	0
13023	2004	70.87999725	64.98000336	5.016160011
13025	1988	51.18058014	52.5344162	0
13025	1992	36.06000137	51.18058014	0
13025	1996	41.11000061	44.06000137	0
13025	2000	30.04999924	41.11000061	0
13025	2004	77.08999634	68.29000092	2.452615738
13027	1988	58.53658676	57.30076981	3.434767962
13027	1992	41.22999954	58.53658676	2.27443862
13027	1996	48.77000046	43.91999817	0.231411114
13027	2000	46.06000137	48.77000046	0
13027	2004	56.91999817	52.86999893	5.75240469
13029	1988	66.16292572	61.83456039	0
13029	1992	47.04999924	66.16292572	0
13029	1996	34.33000183	34.25999832	0
13029	2000	30.77000046	34.33000183	0.423174113
13029	2004	73.76000214	68.48999786	1.322779298
13031	1988	64.87645721	62.66775894	1.650648117
13031	1992	45	64.87645721	0
13031	1996	41.38000107	38.77999878	0.461192012
13031	2000	37.61999893	41.38000107	0
13031	2004	63.83000183	60.81999969	4.678703308
13033	1988	50.88555908	50.07982254	0
13033	1992	34.84000015	50.88555908	0.417265207
13033	1996	56.63000107	53.16999817	0
13033	2000	52.13999939	56.63000107	0
13033	2004	49.88999939	47.38999939	5.427908421
13035	1988	55.65749359	54.05200577	0
13035	1992	36.45000076	55.65749359	0
13035	1996	47.74000168	50.45999908	0.408557415
13035	2000	40.47999954	47.74000168	0
13035	2004	66.18000031	56.75	2.92741394
13037	1988	41.52159882	41.8780365	0.552241743
13037	1992	22.98999977	41.52159882	0
13037	1996	65.15000153	64.47000122	2.534199476
13037	2000	58.65999985	65.15000153	2.237844467
13037	2004	44.08000183	40.70000076	6.03049612
13039	1988	57.6831665	56.763237	0
13039	1992	46.45000076	57.6831665	0
13039	1996	42.91999817	38.99000168	0
13039	2000	35.93000031	42.91999817	0
13039	2004	66.93000031	62.95999908	0
13043	1988	58.81529999	59.61768341	1.998763561
13043	1992	36.81000137	58.81529999	0
13043	1996	43.86000061	43.27000046	1.874655604
13043	2000	38.68000031	43.86000061	0
13043	2004	65	60.36000061	5.85721159
13045	1988	69.19760895	67.16786194	0
13045	1992	47.59999847	69.19760895	0.06523528
13045	1996	38.75999832	37.20999908	0.022039337
13045	2000	34	38.75999832	0.161576331
13045	2004	70.33000183	63.41999817	2.713647127
13047	1988	72.01699829	71.91052246	0
13047	1992	51.59000015	72.01699829	0.017780906
13047	1996	35.15999985	32.70000076	0.184276685
13047	2000	30.87000084	35.15999985	0
13047	2004	73.48000336	67.90000153	2.368905544
13049	1988	57.59548569	55.18354034	0
13049	1992	46.09000015	57.59548569	0
13049	1996	45.13000107	38.97000122	0
13049	2000	36.04000092	45.13000107	0
13049	2004	68.23000336	62.86000061	1.776609302
13051	1988	58.12298965	57.64834595	0
13051	1992	44.29999924	58.12298965	0
13051	1996	50.20000076	43.75	0
13051	2000	49.15000153	50.20000076	0
13051	2004	49.65000153	49.49000168	0.115802899
13053	1988	55.56915665	51.74746323	0
13053	1992	34.47000122	55.56915665	0
13053	1996	52.22000122	50.41999817	0
13053	2000	49.70999908	52.22000122	0.172443748
13053	2004	53.58000183	48.88000107	0.546779215
13055	1988	62.17133331	53.40929794	0
13055	1992	38.09000015	62.17133331	0.371191025
13055	1996	47.47000122	46.47000122	0
13055	2000	42.13000107	47.47000122	0
13055	2004	63.56999969	56.20000076	3.695869446
13057	1988	76.45117188	76.10788727	0
13057	1992	54.95000076	76.45117188	0
13057	1996	27.93000031	27.77000046	0.076228447
13057	2000	23.48999977	27.93000031	0
13057	2004	79.04000092	72.65000153	0.896220386
13059	1988	49.66149902	53.1684761	0.032255072
13059	1992	36.06999969	49.66149902	0.062212154
13059	1996	55.59999847	53.11999893	0
13059	2000	52.47000122	55.59999847	0.0436083
13059	2004	40.25999832	41	1.08506608
13061	1988	40.04024124	35.84260178	3.260728121
13061	1992	22.05999947	40.04024124	0
13061	1996	68.84999847	65	3.697627306
13061	2000	64.29000092	68.84999847	2.595694542
13061	2004	38.88000107	35.08000183	5.832475662
13063	1988	65.43106842	72.84375	0
13063	1992	41.33000183	65.43106842	0
13063	1996	55.54999924	44.65000153	0
13063	2000	65.20999908	55.54999924	0
13063	2004	29.03000069	32.52000046	0.189988241
13065	1988	58.90784836	57.96906662	0
13065	1992	43	58.90784836	0
13065	1996	49.84999847	41.31999969	0
13065	2000	42.29999924	49.84999847	0
13065	2004	66.23999786	56.56000137	1.784645677
13067	1988	72.70043182	77.42107391	0
13067	1992	52.61999893	72.70043182	0
13067	1996	36.77000046	32.45000076	0
13067	2000	36.88000107	36.77000046	0
13067	2004	61.97999954	59.77999878	0.052224319
13069	1988	58.91234207	61.46641159	0
13069	1992	45.31000137	58.91234207	0
13069	1996	42.18999863	39.27000046	0
13069	2000	38.09999847	42.18999863	1.435721636
13069	2004	67.34999847	61.04000092	4.613547802
13071	1988	65.04429626	64.44641113	0.932327449
13071	1992	45.54000092	65.04429626	0
13071	1996	41.38000107	37.86000061	0
13071	2000	33.06000137	41.38000107	0.04170493
13071	2004	70.62999725	66.08000183	4.695696354
13073	1988	77.75196838	76.73678589	0
13073	1992	59.06999969	77.75196838	0.106371753
13073	1996	27.13999939	25.22999954	0
13073	2000	24.90999985	27.13999939	0
13073	2004	75.36000061	74.04000092	1.251668692
13075	1988	55.69484329	55.19287872	0
13075	1992	36.56000137	55.69484329	0
13075	1996	52.25	48.02000046	0
13075	2000	41.56000137	52.25	0
13075	2004	63.59000015	57.77999878	4.717566013
13077	1988	69.40914917	68.61834717	0
13077	1992	47.75	69.40914917	0
13077	1996	33.90999985	34.50999832	0
13077	2000	29	33.90999985	0
13077	2004	74.47000122	68.30000305	1.549605489
13079	1988	47.55487061	47.70304871	0
13079	1992	30.60000038	47.55487061	1.374354959
13079	1996	49.43999863	51.77999878	1.434064627
13079	2000	42.41999817	49.43999863	0.959860861
13079	2004	64.23000336	55.70999908	3.287712097
13081	1988	62.93978119	57.63488007	0
13081	1992	39.45999908	62.93978119	0
13081	1996	47.27999878	45.72000122	0
13081	2000	40.43999863	47.27999878	0
13081	2004	61.83000183	58.56999969	5.351612091
13083	1988	69.16371918	70.51281738	0
13083	1992	45.61000061	69.16371918	0.259327203
13083	1996	37.20999908	37.09000015	0.375475883
13083	2000	32.24000168	37.20999908	0
13083	2004	69.91999817	66.01000214	2.709322929
13085	1988	71.03499603	67.27735138	0
13085	1992	43.58000183	71.03499603	0
13085	1996	33.29999924	35.95000076	0
13085	2000	24.71999931	33.29999924	0.728505909
13085	2004	81.91000366	71.37999725	2.51201582
13087	1988	61.94520187	60.88365173	1.569560766
13087	1992	42.34999847	61.94520187	0
13087	1996	47.74000168	43.11000061	1.404904485
13087	2000	44.43000031	47.74000168	0.376801193
13087	2004	59.75	54.75	5.137578487
13089	1988	48.94382477	57.51760864	0
13089	1992	32.61999893	48.94382477	1.145824552
13089	1996	66.54000092	57.81999969	0.896229267
13089	2000	70.23999786	66.54000092	0
13089	2004	26.61000061	26.72999954	0.007942738
13091	1988	54.94663239	52.38726807	0
13091	1992	36.43000031	54.94663239	0
13091	1996	46.63999939	47.81999969	0
13091	2000	39.58000183	46.63999939	0
13091	2004	65.52999878	59.08000183	5.244087696
13093	1988	45.87884903	45.39702606	0
13093	1992	30.53000069	45.87884903	0
13093	1996	61.74000168	58.84000015	1.039052963
13093	2000	54.00999832	61.74000168	1.545669794
13093	2004	48.20000076	45.11000061	6.299199581
13095	1988	50.85689926	56.73283386	0.206054896
13095	1992	40.27000046	50.85689926	0
13095	1996	55.97000122	49.25999832	0
13095	2000	57.29000092	55.97000122	0.138810545
13095	2004	40.72999954	42.13999939	2.820400238
13097	1988	72.24006653	73.98059082	0
13097	1992	50.08000183	72.24006653	0
13097	1996	36.36999893	33.27000046	0
13097	2000	36.04999924	36.36999893	0
13097	2004	61.38999939	61.02000046	0.605137289
13099	1988	58.45778656	59.97856903	0
13099	1992	35.16999817	58.45778656	0
13099	1996	50.34999847	47.54999924	3.247262239
13099	2000	45.24000168	50.34999847	2.482706547
13099	2004	59.22000122	54.06000137	5.905857563
13101	1988	62.98507309	66.61764526	0.968935549
13101	1992	39.63000107	62.98507309	0
13101	1996	41.45000076	34.25	0
13101	2000	30.29000092	41.45000076	0
13101	2004	76.38999939	68.37000275	4.162582397
13103	1988	67.12749481	67.48931885	0
13103	1992	47.90000153	67.12749481	0
13103	1996	34.25999832	33.77999878	0.260811508
13103	2000	30.35000038	34.25999832	0
13103	2004	77.33999634	68.79000092	3.32466507
13105	1988	56.77157211	55.76540756	0.471246362
13105	1992	38.45999908	56.77157211	1.113981605
13105	1996	49.50999832	49.04999924	0
13105	2000	43.16999817	49.50999832	0
13105	2004	60.40000153	55.72999954	4.168401718
13107	1988	58.95123672	61.46127319	0
13107	1992	41.43000031	58.95123672	0.198140636
13107	1996	50.18000031	45.93000031	1.068740249
13107	2000	45.27000046	50.18000031	1.195026398
13107	2004	62.45999908	53.38000107	5.129077435
13109	1988	62.00508499	57.30136108	0
13109	1992	42.02999878	62.00508499	0
13109	1996	44.00999832	41.54999924	0
13109	2000	39.50999832	44.00999832	0
13109	2004	65.19999695	59.77000046	3.739359856
13111	1988	66.45402527	67.91313171	0.268239617
13111	1992	45.24000168	66.45402527	2.367362499
13111	1996	39.54999924	40.33000183	0
13111	2000	32.61000061	39.54999924	0
13111	2004	70.98999786	65.11000061	2.483994484
13113	1988	77.84405518	81.46540833	0
13113	1992	55.47000122	77.84405518	0
13113	1996	29.72999954	26.60000038	0
13113	2000	28.05999947	29.72999954	0
13113	2004	71.01999664	69.11000061	0.715555489
13115	1988	62.84529114	63.50061798	0
13115	1992	44.43000031	62.84529114	0.218759924
13115	1996	41.22999954	41.68999863	0.137170643
13115	2000	38.33000183	41.22999954	0
13115	2004	67.66999817	60.36999893	2.808653355
13117	1988	76.82714844	75.04387665	0
13117	1992	50.63999939	76.82714844	0.061571985
13117	1996	25.70999908	28.88999939	0
13117	2000	18.71999931	25.70999908	0.010193177
13117	2004	83.05999756	77.66000366	1.230025291
13119	1988	58.5666275	58.10348892	0.206295952
13119	1992	40.36999893	58.5666275	0.422307253
13119	1996	43.29999924	42.29000092	0
13119	2000	35.40000153	43.29999924	0
13119	2004	69.55000305	63.5	4.127026081
13121	1988	42.75254059	43.1092453	0
13121	1992	33.20000076	42.75254059	0
13121	1996	58.93000031	57.29000092	4.570034027
13121	2000	57.75999832	58.93000031	2.695565462
13121	2004	39.93999863	39.84000015	0.098915212
13123	1988	70.64896393	70.66095734	0
13123	1992	45.18999863	70.64896393	1.341603398
13123	1996	38.70999908	39.25	0
13123	2000	30.26000023	38.70999908	0
13123	2004	74.04000092	67.04000092	2.951103449
13125	1988	73.41772461	72.29020691	1.561031699
13125	1992	50.93999863	73.41772461	0
13125	1996	34.52000046	31.19000053	0
13125	2000	24.40999985	34.52000046	0
13125	2004	80.05999756	74.80000305	4.906788349
13127	1988	63.17642212	64.07257843	0
13127	1992	49.02000046	63.17642212	0
13127	1996	37.29999924	37.41999817	0
13127	2000	34.75	37.29999924	0
13127	2004	67.19000244	64.08999634	0
13129	1988	71.6518631	68.10228729	0
13129	1992	46.95000076	71.6518631	0.230787531
13129	1996	39.18000031	36.59000015	0.236483723
13129	2000	33.04000092	39.18000031	0
13129	2004	73.90000153	65.08999634	3.311344147
13131	1988	61.09975433	63.21783066	1.29458344
13131	1992	39.27999878	61.09975433	0
13131	1996	46.27000046	41.77000046	1.689242363
13131	2000	40.59000015	46.27000046	0
13131	2004	61.84999847	58.09000015	5.187703133
13133	1988	43.92638016	44.52798843	0.265083611
13133	1992	32.20999908	43.92638016	0
13133	1996	52.68000031	55.66999817	2.445283175
13133	2000	41.11999893	52.68000031	0.159510761
13133	2004	59.18999863	57.34000015	3.958004951
13135	1988	75.47418976	79.47537994	0
13135	1992	54.34000015	75.47418976	0
13135	1996	33.02000046	29.38999939	0
13135	2000	32.15000153	33.02000046	0.022108467
13135	2004	65.70999908	63.70999908	0.115842849
13137	1988	69.44682312	68.62078857	0.062261399
13137	1992	50.02000046	69.44682312	1.019948125
13137	1996	34.79999924	33.91999817	1.326617599
13137	2000	26.11000061	34.79999924	0
13137	2004	78.62999725	71.86000061	2.42679143
13139	1988	68.71448517	67.01338196	0.096558973
13139	1992	49.66999817	68.71448517	0.632914484
13139	1996	32.15999985	34.58000183	0.33202216
13139	2000	26.88999939	32.15999985	0.7752617
13139	2004	78.16999817	70.36000061	2.160292864
13141	1988	23.98609543	23.39266205	0
